device_id,customer_id,tipo_device,sistema,es_principal
2031,2284,movil,Linux,1
2032,433,movil,Linux,1
2033,2786,web,iOS,1
2034,4946,pos,iOS,0
2035,1860,movil,Windows,1
2036,1351,pos,Linux,0
2037,3920,pos,Windows,1
2038,2675,pos,iOS,0
2039,549,movil,iOS,0
2040,3575,pos,iOS,0
2041,3639,pos,Android,1
2042,167,web,Android,1
2043,3513,movil,iOS,1
2044,3761,movil,iOS,1
2045,2401,pos,Android,0
2046,3171,movil,iOS,1
2047,1648,movil,iOS,0
2048,3190,movil,Android,1
2049,3746,movil,Android,1
2050,4449,web,Android,1
2051,2622,web,iOS,0
2052,3402,movil,iOS,0
2053,4835,pos,Linux,1
2054,543,web,iOS,1
2055,1340,pos,iOS,1
2056,3585,web,Android,0
2057,568,movil,Windows,1
2058,3539,pos,iOS,1
2059,2746,web,iOS,1
2060,3675,movil,iOS,1
2061,1941,web,Linux,1
2062,4779,movil,Android,0
2063,1761,pos,Linux,1
2064,2230,movil,Linux,1
2065,3946,web,Windows,1
2066,2702,movil,iOS,1
2067,1029,movil,Linux,1
2068,4481,movil,Linux,0
2069,3704,movil,Linux,0
2070,742,movil,Android,0
2071,1776,movil,iOS,1
2072,2235,web,Linux,1
2073,1614,movil,iOS,1
2074,3537,movil,iOS,1
2075,558,movil,Windows,0
2076,4211,movil,Android,0
2077,1368,pos,Linux,0
2078,858,movil,Linux,1
2079,3022,movil,Windows,0
2080,4335,movil,Linux,1
2081,1811,pos,Android,1
2082,2357,movil,Linux,0
2083,4066,movil,Android,1
2084,4158,pos,Linux,1
2085,4802,web,iOS,1
2086,3440,web,iOS,1
2087,3507,pos,Windows,1
2088,4388,web,Linux,1
2089,747,movil,Linux,1
2090,241,movil,Android,1
2091,1153,web,Linux,0
2092,953,movil,Windows,0
2093,3940,movil,Linux,1
2094,2575,web,iOS,0
2095,3301,web,Windows,1
2096,3216,movil,iOS,1
2097,4838,web,Windows,1
2098,176,pos,Windows,1
2099,1077,movil,Windows,0
2100,335,movil,Windows,0
2101,4995,web,Android,1
2102,4755,movil,Windows,1
2103,3312,web,iOS,1
2104,4539,web,Linux,1
2105,1731,pos,Android,1
2106,3854,movil,Android,1
2107,4862,movil,Android,1
2108,1725,movil,Linux,0
2109,803,movil,Linux,1
2110,912,movil,Android,0
2111,4167,movil,Android,1
2112,2979,movil,Windows,0
2113,3505,movil,Windows,1
2114,3068,web,Linux,1
2115,336,movil,Windows,1
2116,4515,movil,iOS,1
2117,3881,web,iOS,0
2118,4333,web,Windows,1
2119,2016,pos,Windows,1
2120,3660,web,Android,0
2121,4602,web,Windows,0
2122,399,movil,iOS,0
2123,2659,movil,Linux,1
2124,3395,movil,Linux,1
2125,4098,movil,Android,1
2126,3257,movil,Linux,1
2127,16,pos,Windows,0
2128,4375,pos,Android,0
2129,1577,web,Windows,1
2130,2935,movil,Linux,1
2131,378,movil,Windows,1
2132,1380,web,Android,1
2133,3314,web,Android,1
2134,754,movil,iOS,1
2135,1308,movil,Linux,1
2136,1659,movil,Windows,1
2137,4533,movil,iOS,1
2138,4775,web,iOS,1
2139,4621,movil,Linux,1
2140,54,movil,Windows,1
2141,2061,web,Linux,1
2142,3643,web,Windows,0
2143,80,pos,iOS,1
2144,2524,movil,iOS,1
2145,3119,movil,iOS,0
2146,3603,pos,Windows,1
2147,286,web,Android,1
2148,3439,web,Linux,0
2149,1577,web,Windows,1
2150,944,movil,Linux,1
2151,228,pos,Linux,1
2152,1977,web,iOS,1
2153,2219,web,Linux,1
2154,1521,web,Android,1
2155,3317,web,Windows,1
2156,1985,web,Android,1
2157,3465,movil,Android,0
2158,4620,web,iOS,1
2159,1751,web,Windows,1
2160,3724,movil,Windows,0
2161,2346,pos,Android,1
2162,1461,pos,Windows,0
2163,4574,movil,Linux,1
2164,1209,web,Windows,1
2165,3796,movil,Windows,0
2166,2509,movil,Linux,1
2167,2482,web,Linux,0
2168,1668,movil,Linux,0
2169,1497,movil,Linux,1
2170,2844,web,Windows,1
2171,4717,web,iOS,1
2172,1432,web,iOS,1
2173,1921,movil,Linux,1
2174,930,web,Windows,0
2175,4483,movil,Windows,1
2176,3413,pos,Windows,0
2177,1941,web,Windows,0
2178,4310,web,Windows,0
2179,592,pos,iOS,0
2180,366,movil,Android,0
2181,2222,movil,Android,0
2182,273,movil,Android,0
2183,3622,web,Linux,1
2184,3643,movil,Linux,1
2185,4586,movil,iOS,1
2186,602,movil,iOS,1
2187,3143,web,Windows,1
2188,612,web,iOS,1
2189,327,web,Linux,1
2190,1707,movil,iOS,0
2191,4443,web,Windows,0
2192,4262,movil,Windows,0
2193,2928,web,Windows,0
2194,4848,web,Linux,0
2195,2109,movil,Android,0
2196,1965,movil,Android,1
2197,1210,web,Linux,1
2198,4460,movil,Windows,1
2199,1024,movil,Windows,1
2200,1755,pos,Linux,1
2201,2082,movil,Android,0
2202,4501,web,Windows,1
2203,2945,movil,Windows,1
2204,1886,pos,Android,1
2205,2076,movil,Linux,1
2206,4029,movil,iOS,1
2207,4202,web,Windows,0
2208,3870,movil,Android,1
2209,1823,web,Linux,0
2210,3179,web,Android,1
2211,1257,movil,Android,1
2212,196,web,iOS,1
2213,3057,pos,Windows,1
2214,4298,movil,Windows,1
2215,2157,movil,Windows,1
2216,4639,web,iOS,1
2217,41,pos,Android,0
2218,3815,web,Linux,0
2219,4986,pos,Android,1
2220,682,pos,Windows,1
2221,2860,movil,iOS,1
2222,2463,pos,Android,1
2223,2038,movil,iOS,1
2224,2420,web,Linux,1
2225,1675,pos,Linux,0
2226,2852,web,Windows,1
2227,364,web,iOS,1
2228,2519,pos,Windows,1
2229,500,movil,iOS,1
2230,3054,movil,iOS,0
2231,2471,web,Linux,0
2232,579,movil,Android,0
2233,3865,web,Android,1
2234,1258,movil,Linux,1
2235,2973,web,Linux,1
2236,3986,web,iOS,1
2237,2989,movil,Android,0
2238,1525,movil,Windows,0
2239,4454,movil,Windows,0
2240,4222,web,Android,0
2241,252,movil,Android,1
2242,382,movil,Android,0
2243,1805,movil,iOS,0
2244,1988,web,Linux,1
2245,4813,movil,Linux,1
2246,2500,web,iOS,0
2247,2643,movil,Windows,1
2248,24,web,iOS,1
2249,353,pos,Android,1
2250,4791,movil,Linux,0
2251,4089,movil,Linux,0
2252,4611,movil,iOS,1
2253,771,movil,Linux,1
2254,4754,web,iOS,1
2255,2882,movil,Linux,1
2256,1748,web,iOS,1
2257,1051,movil,Android,1
2258,622,web,iOS,1
2259,19,movil,Linux,0
2260,2576,web,iOS,1
2261,794,web,iOS,1
2262,3342,web,Linux,1
2263,3740,movil,Android,1
2264,1903,pos,iOS,0
2265,4638,web,Windows,0
2266,4713,movil,Windows,1
2267,1941,web,Android,1
2268,1207,web,Android,1
2269,4081,movil,Linux,0
2270,165,web,Linux,0
2271,3758,movil,iOS,1
2272,2912,web,Android,1
2273,3166,web,iOS,1
2274,1212,movil,Linux,1
2275,3160,web,iOS,1
2276,1482,movil,iOS,0
2277,1496,movil,iOS,1
2278,1793,movil,Android,0
2279,2420,pos,Windows,0
2280,3728,movil,Android,1
2281,365,movil,iOS,1
2282,4215,movil,Linux,1
2283,409,movil,Windows,1
2284,363,web,iOS,1
2285,3441,pos,iOS,1
2286,4419,movil,Linux,1
2287,758,web,iOS,0
2288,3366,movil,iOS,0
2289,3552,web,Windows,1
2290,2992,pos,Android,1
2291,448,movil,Linux,1
2292,3202,movil,Linux,0
2293,2752,pos,Linux,1
2294,1792,pos,Android,1
2295,2390,movil,Android,1
2296,4571,web,Windows,0
2297,291,pos,Windows,1
2298,172,web,Linux,1
2299,301,pos,Android,1
2300,3167,movil,Windows,1
2301,3977,movil,iOS,1
2302,3015,movil,Android,1
2303,2305,movil,iOS,1
2304,1747,web,Windows,1
2305,515,movil,iOS,1
2306,679,movil,Windows,1
2307,3980,pos,Linux,1
2308,3422,web,Linux,0
2309,2253,web,Linux,1
2310,4786,movil,Android,1
2311,344,movil,Android,0
2312,29,movil,Linux,0
2313,3448,web,Android,0
2314,2153,movil,Windows,0
2315,107,movil,iOS,0
2316,4198,movil,Windows,1
2317,2600,movil,Linux,0
2318,3361,movil,iOS,0
2319,490,web,Windows,1
2320,3761,movil,iOS,1
2321,4163,movil,Android,1
2322,3223,movil,iOS,1
2323,278,web,iOS,0
2324,4077,movil,Linux,1
2325,1374,pos,Android,1
2326,628,movil,Windows,1
2327,2696,movil,Linux,1
2328,1171,pos,iOS,1
2329,4461,movil,Windows,0
2330,678,movil,iOS,1
2331,3718,movil,iOS,1
2332,3362,movil,Windows,0
2333,3402,web,iOS,1
2334,2443,movil,iOS,1
2335,555,movil,Windows,1
2336,803,movil,Windows,0
2337,1163,web,Linux,1
2338,424,movil,Windows,1
2339,1277,movil,Linux,1
2340,416,web,Windows,1
2341,2993,web,Linux,0
2342,2006,movil,Linux,1
2343,2745,pos,iOS,1
2344,4673,movil,Android,1
2345,2864,web,Windows,1
2346,2013,web,Windows,1
2347,4276,movil,iOS,1
2348,1831,web,Android,1
2349,4310,web,Android,1
2350,4249,web,Windows,1
2351,3941,web,Windows,0
2352,3872,movil,Linux,0
2353,1618,movil,Android,1
2354,1644,movil,Android,1
2355,2800,web,Linux,1
2356,1804,movil,Linux,1
2357,954,pos,Windows,1
2358,3315,movil,Android,1
2359,4884,movil,iOS,1
2360,3208,movil,Linux,1
2361,1183,movil,Android,1
2362,4248,movil,Android,1
2363,909,movil,Android,0
2364,3626,movil,Android,1
2365,4430,pos,Linux,0
2366,463,pos,iOS,1
2367,1493,movil,iOS,1
2368,1050,web,Linux,1
2369,3238,movil,Android,1
2370,3438,movil,Linux,1
2371,4902,movil,Linux,1
2372,4535,movil,Android,1
2373,4490,web,Linux,1
2374,3539,movil,Linux,0
2375,267,pos,Android,0
2376,1559,pos,iOS,1
2377,2169,movil,Linux,1
2378,1885,movil,Windows,1
2379,4739,movil,Android,1
2380,3540,movil,Windows,1
2381,2867,movil,Linux,1
2382,4279,movil,iOS,0
2383,2547,web,Linux,1
2384,3519,pos,Android,1
2385,3249,movil,iOS,1
2386,2118,web,Linux,1
2387,1800,movil,Android,0
2388,123,web,Windows,1
2389,392,movil,Linux,1
2390,3299,pos,Windows,1
2391,2416,pos,Android,1
2392,4554,web,Android,1
2393,4041,pos,Windows,0
2394,3144,movil,iOS,0
2395,2560,movil,Linux,0
2396,1096,web,Android,1
2397,2772,movil,iOS,1
2398,4142,movil,Android,1
2399,4689,web,Android,0
2400,2988,web,Android,1
2401,773,movil,Windows,1
2402,4578,pos,Windows,1
2403,1199,pos,Android,1
2404,1451,movil,Linux,0
2405,4751,movil,iOS,0
2406,2285,web,Android,1
2407,3039,movil,iOS,0
2408,1164,movil,Android,1
2409,64,web,iOS,0
2410,2327,movil,Linux,1
2411,50,pos,iOS,1
2412,4311,web,Android,1
2413,1675,pos,Linux,1
2414,2479,pos,Android,0
2415,505,movil,Android,1
2416,1592,web,Windows,0
2417,4345,web,iOS,0
2418,734,movil,Android,1
2419,2853,movil,Linux,1
2420,468,web,Linux,0
2421,2809,web,Linux,1
2422,510,pos,Windows,1
2423,2774,web,Android,0
2424,2858,movil,Linux,1
2425,3230,web,Windows,1
2426,3166,web,Linux,0
2427,1510,pos,Windows,0
2428,4070,pos,iOS,0
2429,3511,web,Android,1
2430,166,web,Linux,1
2431,3527,web,Windows,1
2432,3442,web,Android,1
2433,1402,web,iOS,0
2434,4004,web,Windows,1
2435,1415,web,Linux,1
2436,1376,movil,Android,0
2437,3154,pos,iOS,0
2438,3060,movil,iOS,1
2439,63,pos,Windows,1
2440,2750,movil,iOS,0
2441,3975,movil,Linux,1
2442,4651,movil,Windows,1
2443,3858,movil,iOS,0
2444,2196,movil,Android,1
2445,1543,web,Linux,1
2446,4404,movil,Android,1
2447,1829,web,iOS,1
2448,98,movil,Linux,0
2449,1326,web,Android,1
2450,4850,web,iOS,0
2451,3456,movil,Linux,1
2452,3176,movil,Linux,0
2453,2638,web,Linux,1
2454,2025,web,iOS,1
2455,2982,web,iOS,0
2456,679,pos,Linux,0
2457,1306,movil,Linux,1
2458,3102,movil,Linux,1
2459,1790,web,iOS,1
2460,3975,pos,Windows,1
2461,2967,web,Android,1
2462,2897,movil,Android,1
2463,3221,pos,Android,1
2464,1100,web,Windows,1
2465,4503,pos,iOS,1
2466,3653,web,Linux,1
2467,4645,movil,Linux,1
2468,1671,movil,Windows,0
2469,3203,movil,Android,1
2470,513,movil,iOS,0
2471,1084,web,iOS,1
2472,4998,pos,iOS,1
2473,1863,movil,Linux,1
2474,3615,web,Android,1
2475,1800,pos,Android,1
2476,3959,movil,Windows,1
2477,4103,movil,Android,1
2478,4009,movil,Linux,0
2479,1977,movil,Linux,1
2480,1159,web,iOS,1
2481,1458,web,iOS,1
2482,654,web,Android,1
2483,3794,movil,iOS,1
2484,483,web,iOS,1
2485,1661,web,Windows,1
2486,2539,movil,iOS,1
2487,3393,movil,iOS,0
2488,951,web,Android,1
2489,412,pos,Android,0
2490,354,pos,iOS,1
2491,2480,pos,Windows,1
2492,4099,movil,Linux,0
2493,4081,web,Linux,0
2494,4227,pos,Linux,0
2495,1099,web,Windows,1
2496,1348,movil,iOS,1
2497,3550,web,Linux,1
2498,1974,movil,iOS,0
2499,1024,web,iOS,0
2500,4256,web,iOS,1
2501,3856,pos,Linux,0
2502,1419,web,Windows,1
2503,4452,movil,Windows,1
2504,1056,pos,Windows,1
2505,2937,movil,Windows,1
2506,2531,movil,iOS,1
2507,1910,movil,Linux,1
2508,1648,web,Windows,1
2509,2821,web,Windows,1
2510,857,pos,Windows,0
2511,4892,movil,Android,1
2512,3010,movil,iOS,1
2513,802,movil,Windows,1
2514,342,web,iOS,0
2515,4502,movil,iOS,0
2516,1397,pos,iOS,1
2517,1310,pos,Android,1
2518,577,movil,Android,0
2519,4317,web,Windows,1
2520,4029,web,iOS,1
2521,2195,movil,Android,1
2522,4051,movil,Linux,1
2523,1204,web,Linux,1
2524,491,movil,iOS,1
2525,2129,movil,Linux,1
2526,4966,pos,Windows,1
2527,2482,web,Linux,0
2528,3361,pos,Linux,1
2529,740,web,Linux,1
2530,510,movil,iOS,1
2531,594,movil,Android,1
2532,2528,movil,Linux,1
2533,3668,pos,Linux,0
2534,755,movil,iOS,1
2535,1463,web,Windows,1
2536,4060,web,Windows,1
2537,4442,movil,Android,1
2538,3003,web,iOS,0
2539,105,movil,Android,1
2540,1593,movil,Linux,0
2541,4884,movil,Android,1
2542,3753,pos,Android,1
2543,3823,pos,Linux,1
2544,2843,movil,Android,1
2545,393,web,Android,1
2546,2033,web,Linux,1
2547,4977,movil,Linux,1
2548,4314,web,Linux,0
2549,2201,movil,Android,0
2550,690,movil,Linux,1
2551,4808,pos,iOS,1
2552,1661,web,Android,1
2553,3747,movil,Linux,1
2554,3963,movil,Android,0
2555,1403,movil,iOS,1
2556,2673,web,Linux,1
2557,3925,pos,Linux,1
2558,4188,movil,Windows,1
2559,3253,movil,iOS,1
2560,3350,web,iOS,1
2561,3331,pos,Windows,1
2562,2350,movil,iOS,1
2563,4584,web,Linux,0
2564,3826,web,Windows,0
2565,4580,pos,Android,0
2566,4744,web,Linux,1
2567,551,pos,iOS,1
2568,1945,web,Windows,0
2569,303,movil,Android,1
2570,418,movil,Windows,1
2571,2116,web,Linux,1
2572,2105,web,Linux,0
2573,4297,movil,Windows,1
2574,2647,pos,Windows,0
2575,830,pos,iOS,1
2576,3111,pos,Linux,1
2577,1138,pos,Android,1
2578,1740,web,Windows,1
2579,2183,web,Android,0
2580,2911,pos,Windows,1
2581,4870,movil,Linux,1
2582,4055,web,Windows,0
2583,2643,web,iOS,1
2584,787,pos,Android,1
2585,2550,movil,Windows,1
2586,3247,movil,Linux,1
2587,4267,web,Windows,1
2588,2468,movil,Android,0
2589,3609,pos,Linux,1
2590,2069,pos,Windows,0
2591,2338,movil,iOS,1
2592,2670,movil,iOS,0
2593,1817,movil,iOS,1
2594,2155,movil,Linux,1
2595,1803,movil,Windows,1
2596,1811,web,Linux,1
2597,2993,movil,iOS,0
2598,1922,movil,Linux,0
2599,4717,movil,Windows,0
2600,2831,movil,iOS,1
2601,3403,movil,Linux,1
2602,728,pos,Android,0
2603,4228,movil,iOS,0
2604,4435,web,Android,0
2605,221,pos,iOS,1
2606,4878,pos,Windows,0
2607,2897,movil,Linux,0
2608,3848,movil,Android,1
2609,4173,movil,Android,0
2610,2653,movil,Linux,0
2611,3951,movil,Windows,1
2612,4688,web,Android,1
2613,1367,movil,Linux,1
2614,332,web,Android,1
2615,2726,web,Windows,1
2616,1405,movil,Android,0
2617,958,movil,Android,1
2618,3512,movil,Windows,0
2619,2369,movil,Android,1
2620,529,movil,Linux,1
2621,868,movil,Windows,1
2622,1937,pos,Android,1
2623,741,pos,Windows,1
2624,1307,pos,iOS,1
2625,3417,pos,Linux,0
2626,1758,pos,Android,1
2627,1257,movil,Linux,1
2628,3942,movil,Android,0
2629,1376,movil,iOS,1
2630,716,pos,iOS,1
2631,433,web,Linux,1
2632,3386,movil,Linux,1
2633,3050,pos,Windows,1
2634,2018,movil,Android,0
2635,257,web,Android,1
2636,2837,web,Linux,1
2637,2305,movil,Windows,0
2638,2207,web,iOS,1
2639,3843,web,Android,1
2640,4299,web,iOS,1
2641,2038,movil,Windows,1
2642,4784,pos,Android,0
2643,4178,web,Windows,1
2644,1470,movil,Windows,0
2645,1049,web,Android,0
2646,4114,web,iOS,0
2647,3569,movil,iOS,1
2648,961,movil,Windows,0
2649,4117,movil,Linux,1
2650,1172,pos,Windows,1
2651,2686,movil,iOS,0
2652,2985,movil,Windows,1
2653,736,movil,Windows,1
2654,633,pos,Android,0
2655,4542,movil,Windows,1
2656,287,pos,Linux,1
2657,4964,web,Linux,1
2658,4761,movil,Linux,1
2659,1349,web,Linux,1
2660,4244,movil,Windows,1
2661,2269,movil,Linux,1
2662,4324,web,Linux,1
2663,4402,web,Android,0
2664,179,web,iOS,0
2665,1912,movil,Android,1
2666,1500,movil,Linux,1
2667,1998,pos,iOS,0
2668,4513,movil,Android,1
2669,2658,web,Windows,1
2670,2676,movil,iOS,1
2671,2171,web,Android,0
2672,2333,pos,Android,1
2673,3990,movil,Linux,1
2674,2755,web,iOS,1
2675,2051,pos,Linux,1
2676,262,web,iOS,0
2677,1495,pos,Linux,1
2678,332,movil,iOS,1
2679,4357,movil,iOS,1
2680,2820,movil,Android,1
2681,4543,movil,Linux,0
2682,4869,pos,iOS,1
2683,2617,movil,iOS,1
2684,2643,pos,iOS,1
2685,4296,web,Windows,0
2686,4764,web,iOS,1
2687,1159,movil,Windows,1
2688,294,web,iOS,1
2689,2925,pos,iOS,1
2690,4181,movil,Android,1
2691,293,web,Android,1
2692,1162,movil,Android,1
2693,411,movil,Android,1
2694,509,movil,Linux,1
2695,3956,web,iOS,0
2696,3290,pos,Windows,1
2697,4714,web,iOS,1
2698,2140,movil,iOS,1
2699,4880,web,iOS,0
2700,1394,movil,Android,1
2701,2619,web,iOS,0
2702,4867,movil,iOS,1
2703,1977,web,Linux,1
2704,707,movil,Linux,1
2705,1299,movil,Windows,1
2706,2952,pos,Linux,1
2707,3859,movil,Android,1
2708,3108,movil,Linux,0
2709,4720,web,Windows,1
2710,741,movil,Windows,1
2711,4293,movil,Linux,1
2712,3900,web,iOS,0
2713,2338,pos,Windows,0
2714,4862,web,Linux,1
2715,1435,movil,Linux,0
2716,1322,pos,Linux,1
2717,1011,movil,Windows,1
2718,4184,web,iOS,1
2719,176,movil,Android,0
2720,2326,movil,Linux,0
2721,1321,pos,iOS,0
2722,2472,pos,Android,1
2723,1440,movil,Linux,1
2724,4129,movil,Windows,1
2725,209,pos,Android,1
2726,248,movil,iOS,1
2727,3450,movil,Android,1
2728,2895,movil,iOS,1
2729,3775,movil,iOS,1
2730,790,movil,iOS,1
2731,4081,pos,Linux,1
2732,4114,movil,Android,1
2733,2261,movil,Windows,1
2734,1747,movil,Linux,0
2735,2562,movil,Windows,0
2736,1118,movil,Windows,1
2737,857,pos,Android,1
2738,2970,movil,Linux,1
2739,2855,pos,Android,0
2740,1041,web,Linux,1
2741,3203,web,Linux,0
2742,298,movil,Android,1
2743,998,movil,Linux,0
2744,2845,movil,Android,1
2745,3202,web,iOS,1
2746,2664,movil,iOS,0
2747,3342,web,Windows,0
2748,2316,web,Android,1
2749,4596,web,Windows,0
2750,3559,movil,Linux,1
2751,914,movil,iOS,1
2752,4313,pos,Android,0
2753,3429,movil,Windows,1
2754,4742,movil,Linux,1
2755,1005,movil,Linux,1
2756,1310,web,Android,1
2757,2594,movil,Linux,1
2758,2771,movil,Windows,0
2759,3403,web,Android,1
2760,2741,web,Windows,1
2761,4880,web,Android,0
2762,922,web,Windows,1
2763,1721,movil,Linux,1
2764,3069,movil,iOS,0
2765,3184,movil,Linux,1
2766,1516,web,Linux,1
2767,3610,movil,Windows,1
2768,2310,movil,Windows,0
2769,4743,movil,iOS,1
2770,3853,movil,iOS,0
2771,2737,movil,Windows,0
2772,1134,movil,Linux,1
2773,1503,movil,Android,0
2774,4720,web,iOS,1
2775,1637,web,Linux,0
2776,1810,movil,Android,0
2777,267,web,Linux,0
2778,4874,movil,iOS,1
2779,668,movil,Windows,0
2780,54,movil,Windows,0
2781,2822,movil,iOS,1
2782,3946,web,Windows,0
2783,4491,web,Android,1
2784,4608,web,Linux,1
2785,801,movil,Windows,1
2786,4421,pos,Windows,1
2787,4192,movil,Windows,1
2788,2027,pos,iOS,1
2789,174,movil,iOS,1
2790,4440,web,Windows,1
2791,55,movil,iOS,1
2792,710,movil,Linux,1
2793,1641,web,Android,1
2794,1815,movil,Linux,0
2795,1714,movil,Linux,0
2796,2350,pos,Android,0
2797,3277,movil,Android,1
2798,4316,movil,Linux,1
2799,4524,pos,Android,1
2800,4237,pos,Linux,1
2801,2503,movil,Windows,1
2802,4254,pos,iOS,1
2803,105,movil,Android,1
2804,2790,pos,Windows,0
2805,1950,movil,Android,0
2806,4385,web,iOS,1
2807,4728,movil,iOS,1
2808,1209,web,iOS,0
2809,4375,movil,Android,0
2810,2996,pos,Linux,1
2811,4321,web,Android,1
2812,1907,pos,Android,1
2813,3894,web,Windows,1
2814,1711,web,Windows,1
2815,3249,web,Linux,0
2816,4180,movil,iOS,1
2817,1592,web,iOS,1
2818,2140,pos,Android,1
2819,8,pos,iOS,0
2820,3734,movil,Linux,1
2821,3646,movil,iOS,1
2822,1655,web,Windows,1
2823,479,web,iOS,1
2824,4204,movil,Android,1
2825,3928,movil,Windows,1
2826,3698,web,Linux,1
2827,2285,movil,Android,0
2828,2015,web,Android,0
2829,2577,pos,Windows,1
2830,1628,web,Android,1
2831,4725,pos,iOS,1
2832,1411,web,iOS,0
2833,1243,movil,Windows,1
2834,1173,movil,iOS,1
2835,2102,pos,Android,0
2836,1882,movil,Windows,0
2837,3185,movil,Windows,0
2838,427,web,Linux,1
2839,2546,movil,Android,1
2840,1316,web,Android,1
2841,511,movil,Linux,1
2842,441,movil,Linux,1
2843,1656,web,Android,1
2844,3675,movil,Linux,1
2845,2770,web,Windows,0
2846,3045,pos,Windows,1
2847,2658,movil,Android,1
2848,4886,pos,Windows,1
2849,3608,pos,Android,1
2850,396,movil,Linux,1
2851,3147,movil,iOS,1
2852,828,pos,Windows,1
2853,3591,movil,Windows,1
2854,3005,movil,Linux,1
2855,4661,movil,Windows,1
2856,792,pos,Android,0
2857,503,movil,Windows,0
2858,3893,movil,Linux,1
2859,4877,movil,Android,1
2860,4430,movil,Windows,1
2861,4587,movil,Windows,1
2862,2049,web,Windows,0
2863,2675,web,Windows,1
2864,3409,movil,iOS,1
2865,2235,movil,iOS,1
2866,4022,web,Linux,1
2867,3503,web,iOS,0
2868,3611,web,Linux,1
2869,4045,web,Android,1
2870,2171,web,iOS,1
2871,4648,movil,Android,1
2872,1243,pos,iOS,1
2873,1440,pos,Linux,1
2874,3838,movil,Android,1
2875,1210,movil,Windows,1
2876,3636,pos,Windows,1
2877,3277,movil,iOS,1
2878,4432,web,Android,0
2879,3874,web,Linux,0
2880,390,movil,Linux,1
2881,1703,movil,Windows,1
2882,1536,movil,Windows,1
2883,1998,movil,iOS,1
2884,1798,movil,Linux,1
2885,4322,movil,Android,1
2886,1845,movil,Windows,1
2887,2561,movil,Android,1
2888,29,movil,Linux,1
2889,4700,movil,Android,1
2890,981,movil,Linux,1
2891,3055,movil,Linux,1
2892,3584,movil,Android,1
2893,1659,web,Android,0
2894,4821,movil,Android,1
2895,4785,movil,Linux,1
2896,2605,movil,iOS,0
2897,3962,pos,Linux,1
2898,2327,movil,Linux,1
2899,840,web,iOS,1
2900,2415,movil,Windows,1
2901,4427,movil,Android,1
2902,397,movil,Android,1
2903,385,web,Windows,1
2904,3583,movil,Android,0
2905,3979,web,Linux,1
2906,2606,pos,Windows,1
2907,4359,web,iOS,1
2908,3167,pos,Linux,0
2909,944,movil,Linux,0
2910,1786,movil,Linux,1
2911,847,pos,Linux,1
2912,1482,web,Android,0
2913,3116,web,Linux,1
2914,1387,movil,Android,1
2915,2206,movil,Android,1
2916,1281,movil,Android,1
2917,1599,movil,Android,0
2918,1983,movil,iOS,1
2919,313,movil,Android,0
2920,3860,movil,Android,1
2921,2165,web,Windows,1
2922,1700,movil,iOS,1
2923,3069,movil,Linux,1
2924,1779,movil,Android,1
2925,4270,movil,Android,0
2926,3703,pos,iOS,0
2927,749,movil,Windows,1
2928,1808,pos,Linux,1
2929,1534,web,Linux,1
2930,3797,pos,iOS,1
2931,2282,web,iOS,1
2932,3423,pos,Windows,1
2933,2210,movil,iOS,1
2934,3663,pos,Windows,1
2935,2739,movil,Windows,0
2936,292,movil,Android,1
2937,4223,movil,Linux,0
2938,2741,movil,Linux,0
2939,1951,web,Android,0
2940,2436,web,Linux,1
2941,2828,movil,iOS,1
2942,181,movil,Android,0
2943,1171,movil,Windows,0
2944,2744,movil,Windows,0
2945,1136,movil,iOS,1
2946,1711,movil,Linux,1
2947,2345,web,iOS,0
2948,4787,movil,Android,1
2949,4658,movil,iOS,0
2950,3975,pos,iOS,1
2951,3504,movil,iOS,0
2952,3951,web,Windows,1
2953,2359,movil,Android,1
2954,390,web,Linux,1
2955,3059,movil,Windows,1
2956,4626,web,Windows,1
2957,159,web,iOS,0
2958,1680,web,Windows,0
2959,3551,movil,Android,1
2960,230,web,Android,0
2961,1726,pos,Linux,1
2962,3409,movil,Android,1
2963,4788,web,Windows,1
2964,4229,movil,Linux,1
2965,1681,movil,Windows,0
2966,1296,web,Windows,0
2967,2581,web,Android,0
2968,3877,web,Android,1
2969,2985,pos,Linux,0
2970,4917,pos,Android,1
2971,1824,pos,Windows,1
2972,2329,movil,Linux,1
2973,359,movil,Linux,1
2974,1013,movil,Linux,0
2975,2895,web,Android,0
2976,2696,movil,Linux,1
2977,4097,pos,Android,1
2978,4042,web,iOS,0
2979,2363,movil,Linux,1
2980,1270,web,Windows,1
2981,1264,movil,Windows,1
2982,3344,movil,Linux,1
2983,848,web,Android,0
2984,4885,movil,iOS,1
2985,2362,web,iOS,1
2986,3641,movil,Android,1
2987,2187,web,Linux,0
2988,498,web,iOS,1
2989,2169,web,Android,0
2990,2412,pos,Windows,1
2991,1522,movil,Linux,1
2992,4257,web,iOS,1
2993,664,movil,Linux,0
2994,967,pos,Linux,1
2995,550,pos,Linux,1
2996,1074,web,Linux,0
2997,4843,movil,iOS,1
2998,2137,movil,iOS,1
2999,893,movil,Android,0
3000,2769,movil,Windows,1
3001,1249,web,iOS,1
3002,2434,movil,Windows,1
3003,1191,movil,Windows,1
3004,1738,pos,iOS,1
3005,654,pos,Windows,1
3006,337,pos,Android,1
3007,4686,movil,Android,1
3008,435,movil,Android,1
3009,1272,movil,Windows,1
3010,4583,web,Linux,1
