card_id,customer_id,tipo_tarjeta,estado,limite_credito,fecha_emision,fecha_vencimiento
3601,4377,debito,activa,18309.53,2018-09-14 18:07:12,2026-12-13 04:10:42
3602,2816,credito,activa,14936.31,2020-12-11 21:01:13,2025-06-16 20:05:34
3603,971,credito,activa,17028.78,2023-11-02 12:45:37,2025-01-29 10:43:40
3604,208,credito,activa,16310.54,2018-11-12 01:18:43,2030-11-29 15:29:15
3605,260,debito,activa,1277.48,2023-07-31 17:06:27,2030-09-29 23:35:52
3606,4359,debito,activa,3363.03,2021-06-10 15:44:01,2028-08-14 23:15:16
3607,783,credito,activa,9044.2,2018-02-07 23:31:26,2026-05-13 22:09:36
3608,505,debito,activa,3129.7,2019-05-15 20:21:51,2026-08-04 04:11:54
3609,1574,credito,activa,14963.76,2020-09-18 04:17:11,2026-01-03 21:36:33
3610,4299,credito,activa,2333.56,2019-02-04 23:30:48,2026-06-28 10:04:44
3611,1760,credito,activa,8908.6,2022-11-21 11:24:40,2026-04-18 17:33:38
3612,3795,debito,activa,8453.5,2022-04-25 02:27:18,2027-07-03 18:36:16
3613,3591,debito,activa,11325.47,2021-04-08 00:23:27,2026-07-17 11:36:55
3614,4141,debito,activa,12958.17,2023-11-03 06:08:11,2028-11-05 02:04:14
3615,1402,credito,activa,18992.17,2021-11-13 16:17:53,2028-08-23 07:33:45
3616,789,debito,activa,6152.51,2018-02-06 00:06:47,2029-01-26 05:28:19
3617,3330,debito,activa,13653.71,2022-02-19 09:10:46,2030-11-27 00:38:05
3618,2845,debito,activa,1666.61,2023-07-25 08:08:46,2030-08-03 02:56:11
3619,3986,debito,activa,1019.13,2023-09-14 05:21:20,2029-01-12 12:09:22
3620,4013,credito,activa,1481.81,2021-06-02 01:10:33,2027-08-24 01:13:39
3621,2093,credito,activa,9529.32,2021-08-05 12:40:55,2028-05-31 14:19:55
3622,2968,debito,activa,11545.25,2018-06-19 08:39:23,2026-02-22 08:51:34
3623,1070,credito,activa,1118.02,2020-07-30 05:55:33,2027-09-09 19:03:31
3624,1676,credito,activa,8531.82,2021-08-13 08:53:42,2030-03-21 08:57:32
3625,2613,credito,activa,1776.28,2020-03-14 14:16:15,2025-07-29 04:39:28
3626,4397,credito,activa,13412.39,2023-05-25 03:12:14,2028-04-27 03:12:32
3627,288,credito,activa,12993.41,2018-12-27 06:29:11,2025-03-28 05:06:29
3628,786,debito,activa,15899.5,2023-02-19 10:21:56,2025-11-19 01:10:27
3629,2317,debito,activa,11378.96,2021-10-30 22:33:36,2025-09-03 15:31:11
3630,2839,credito,activa,12836.05,2022-04-09 20:25:30,2026-07-04 12:56:36
3631,3638,debito,activa,6308.97,2021-03-04 07:52:12,2027-05-23 19:42:15
3632,2629,debito,activa,2623.62,2022-01-11 06:14:40,2025-11-07 10:10:49
3633,1266,debito,activa,15008.82,2020-11-07 00:08:45,2025-10-14 18:23:54
3634,2984,debito,activa,12625.4,2022-07-21 06:17:35,2028-03-03 08:18:15
3635,3016,debito,activa,18828.3,2021-02-07 14:04:01,2029-04-13 21:16:42
3636,71,credito,activa,19795.29,2018-12-13 22:52:41,2027-02-20 10:54:27
3637,4931,debito,activa,17098.4,2019-07-10 15:14:39,2029-07-16 05:51:01
3638,2461,debito,activa,19726.82,2021-08-10 12:35:15,2029-05-26 11:29:47
3639,612,credito,activa,13301.48,2022-07-10 23:17:32,2030-06-10 14:27:09
3640,3524,credito,activa,2747.03,2021-04-06 09:43:52,2028-04-21 05:38:22
3641,3703,debito,activa,2706.82,2023-09-28 06:41:18,2025-07-06 07:35:03
3642,2577,debito,activa,16335.28,2018-09-06 13:54:43,2025-01-20 00:17:12
3643,191,credito,activa,5500.35,2019-04-13 05:41:02,2029-07-26 22:28:14
3644,1748,credito,activa,2158.78,2018-01-22 14:43:52,2025-02-16 15:31:33
3645,2126,debito,activa,9973.22,2020-11-13 09:10:03,2025-12-03 15:00:04
3646,1629,credito,activa,6978.27,2023-01-08 12:59:55,2029-01-14 11:38:48
3647,4985,credito,activa,12174.83,2020-03-12 01:41:12,2030-01-04 08:51:00
3648,3373,credito,activa,12402.87,2019-09-06 23:05:48,2029-05-23 23:54:33
3649,2997,debito,activa,13948.52,2022-05-19 17:26:59,2028-05-15 13:56:12
3650,17,debito,activa,11952.4,2023-03-25 05:56:26,2029-02-04 00:53:56
3651,4911,debito,activa,8237.44,2021-11-14 14:27:56,2029-03-17 11:08:37
3652,1598,debito,activa,1449.67,2021-09-13 03:36:11,2029-10-03 05:20:16
3653,1067,debito,activa,18196.68,2018-05-31 19:40:23,2026-02-02 05:20:51
3654,3140,debito,activa,7211.51,2021-12-14 23:15:14,2026-09-01 14:09:19
3655,3452,credito,activa,10635.86,2020-05-25 06:06:55,2025-09-03 20:31:13
3656,2260,debito,activa,11581.81,2018-05-04 19:01:02,2026-06-22 03:32:59
3657,2251,debito,activa,6982.21,2019-01-13 15:31:57,2029-12-01 06:50:29
3658,2774,credito,activa,6861.14,2022-03-02 04:49:06,2030-01-25 05:31:01
3659,4205,debito,activa,5956.37,2021-11-30 22:46:50,2028-01-19 09:37:31
3660,284,debito,activa,5623.71,2021-02-14 13:16:03,2028-10-11 17:37:35
3661,2989,credito,activa,1577.52,2018-06-05 13:45:04,2025-02-12 07:34:43
3662,4833,credito,activa,19200.38,2023-02-06 01:09:04,2027-04-29 19:03:13
3663,603,credito,activa,12310.63,2023-11-03 12:46:19,2028-10-18 00:46:23
3664,1364,debito,activa,3053.27,2021-02-21 08:44:12,2026-02-24 03:37:11
3665,3353,credito,activa,12247.21,2020-02-23 22:51:01,2028-06-23 07:35:51
3666,4076,debito,activa,5412.7,2021-08-15 14:40:54,2027-03-29 11:48:52
3667,4587,credito,activa,6902.96,2020-11-14 10:58:17,2026-05-25 20:55:27
3668,801,debito,bloqueada,16222.2,2023-09-29 03:22:15,2030-06-08 01:01:25
3669,760,credito,activa,17830.24,2020-07-09 02:07:51,2028-08-13 09:24:55
3670,1494,debito,activa,14296.65,2018-03-15 02:32:59,2025-08-25 13:23:12
3671,4801,credito,activa,18719.05,2022-08-14 06:15:40,2026-04-03 13:36:02
3672,3935,credito,activa,18195.51,2020-04-10 06:31:28,2025-12-11 13:52:44
3673,815,debito,activa,11472.23,2019-07-10 06:56:20,2026-05-27 11:14:51
3674,4899,debito,activa,18249.09,2020-06-30 01:32:08,2025-06-16 03:06:10
3675,373,credito,activa,11354.96,2021-01-13 19:18:04,2026-09-26 11:12:39
3676,2999,debito,activa,2981.21,2021-07-19 18:15:54,2029-07-01 19:20:38
3677,2892,debito,activa,16759.65,2018-02-24 10:18:38,2027-02-20 12:57:22
3678,3792,credito,activa,3492.85,2021-10-20 01:35:49,2026-12-12 21:07:43
3679,3320,credito,activa,7003.24,2020-10-05 14:21:27,2029-01-27 08:05:06
3680,2190,debito,activa,8216.06,2020-07-13 20:52:45,2027-11-30 00:34:38
3681,2450,debito,activa,16338.43,2023-05-30 22:18:26,2026-12-10 07:07:07
3682,3968,debito,activa,2587.2,2018-04-21 15:39:09,2028-08-29 05:21:59
3683,823,debito,activa,9453.89,2023-01-26 00:29:42,2027-12-11 02:41:38
3684,222,debito,activa,9297.6,2018-12-13 23:42:33,2030-12-04 17:54:16
3685,3938,credito,activa,12061.04,2021-01-14 22:04:45,2030-01-04 03:48:01
3686,1388,credito,activa,7723.51,2018-04-24 18:00:52,2028-04-13 20:30:40
3687,3889,debito,activa,11966.09,2022-07-09 14:15:11,2029-07-12 18:24:54
3688,2161,credito,activa,19731.99,2021-05-15 23:53:59,2025-05-30 10:07:30
3689,3271,debito,activa,2359.43,2020-02-12 10:57:06,2028-12-03 21:52:59
3690,1926,debito,activa,17617.94,2019-06-29 10:22:04,2029-09-18 13:15:34
3691,4694,debito,activa,6863.96,2018-09-19 02:59:16,2027-12-25 12:19:05
3692,2952,debito,activa,9848.61,2022-07-21 03:23:17,2030-05-29 14:38:25
3693,4581,debito,activa,15081.23,2018-10-21 19:50:33,2026-06-09 10:54:39
3694,3994,credito,activa,18290.69,2019-01-27 15:18:51,2028-02-19 21:02:12
3695,2599,credito,activa,1172.43,2019-03-26 09:27:43,2027-04-03 11:28:58
3696,1667,credito,activa,13581.65,2023-05-21 09:56:15,2029-05-17 02:48:04
3697,3082,debito,activa,2321.49,2022-03-14 02:19:14,2026-06-28 04:09:08
3698,3886,debito,activa,10987.89,2021-09-01 09:11:10,2027-08-21 09:35:58
3699,4758,credito,activa,15245.44,2020-05-03 10:50:09,2026-02-02 10:09:38
3700,2115,debito,activa,4221.15,2020-12-09 01:52:02,2026-01-19 09:48:38
3701,2753,credito,activa,15511.91,2021-11-24 01:15:26,2030-09-19 01:14:42
3702,3169,credito,activa,6881.22,2023-11-11 14:57:51,2029-09-29 01:37:20
3703,1555,credito,activa,12600.47,2023-04-02 16:50:05,2030-11-29 09:47:18
3704,1081,debito,activa,13502.78,2020-01-29 09:28:03,2026-12-24 12:59:04
3705,3935,credito,activa,13330.63,2022-06-15 15:22:10,2029-04-14 04:53:56
3706,88,credito,activa,1352.35,2022-11-04 00:48:23,2027-10-05 13:28:37
3707,2701,debito,activa,3893.21,2021-11-25 06:14:27,2027-02-26 17:17:15
3708,2704,credito,activa,17267.85,2018-05-07 06:24:41,2028-01-30 18:51:06
3709,2960,debito,activa,18857.0,2018-08-26 18:56:55,2027-04-14 17:58:50
3710,2419,debito,activa,11709.69,2020-10-11 16:12:07,2025-05-27 11:41:24
3711,2423,credito,activa,12342.46,2021-03-04 05:38:04,2025-04-08 16:00:10
3712,4148,debito,activa,15345.58,2018-04-29 22:54:50,2030-10-01 16:50:18
3713,1748,debito,activa,8716.0,2019-04-01 22:30:23,2028-08-26 14:14:58
3714,41,debito,activa,7232.31,2023-03-09 04:41:20,2027-03-02 14:15:43
3715,2139,debito,activa,15595.83,2023-06-05 14:53:41,2027-08-08 03:57:39
3716,39,debito,activa,1537.43,2018-11-11 04:15:23,2030-07-22 05:52:51
3717,3085,credito,activa,17821.58,2021-04-01 13:29:48,2028-02-16 13:21:37
3718,3680,debito,activa,9377.15,2022-05-12 16:37:59,2027-06-06 02:34:16
3719,2152,credito,bloqueada,10580.34,2018-09-02 17:08:03,2030-07-20 08:04:53
3720,3938,credito,activa,13051.28,2020-11-15 10:09:39,2028-12-22 14:45:02
3721,2091,debito,activa,6213.33,2023-06-02 06:51:19,2027-11-18 19:18:44
3722,209,debito,activa,12350.36,2020-07-27 05:42:23,2026-03-29 11:51:15
3723,600,debito,activa,14167.74,2021-08-05 18:06:48,2026-09-04 11:10:00
3724,605,credito,activa,3240.7,2021-05-30 01:18:34,2025-08-27 07:26:56
3725,2524,debito,activa,10888.94,2018-03-11 13:01:59,2025-12-13 02:51:32
3726,3710,credito,activa,7258.98,2019-07-26 10:50:27,2026-03-11 18:57:31
3727,2157,credito,activa,11589.8,2020-03-09 00:43:15,2026-08-25 08:03:58
3728,214,credito,activa,1404.59,2023-07-22 11:24:42,2026-04-24 23:17:17
3729,1577,credito,activa,15110.93,2018-09-04 07:47:23,2028-10-22 04:14:44
3730,2819,credito,activa,4199.69,2021-09-08 15:16:36,2027-06-06 21:53:05
3731,2125,debito,activa,14098.35,2018-12-28 17:18:32,2029-07-28 05:31:26
3732,269,credito,activa,15607.48,2019-08-19 09:59:07,2030-03-26 01:04:00
3733,2409,debito,activa,15299.63,2022-11-09 17:01:32,2029-03-07 06:30:44
3734,2578,debito,activa,16532.54,2020-03-21 19:45:42,2030-10-21 10:26:17
3735,4779,debito,activa,6847.16,2020-07-31 00:20:11,2030-04-13 17:27:34
3736,4258,debito,activa,19375.15,2023-03-28 13:04:53,2025-09-21 16:07:34
3737,4561,debito,activa,1452.55,2022-05-17 01:34:07,2028-11-01 10:21:53
3738,823,debito,activa,10142.8,2022-08-03 02:30:23,2028-09-24 00:36:18
3739,3636,debito,activa,6135.41,2020-01-28 07:29:47,2028-05-21 23:46:01
3740,2596,debito,activa,15057.73,2023-11-27 23:33:50,2026-10-03 21:20:48
3741,3954,credito,activa,16299.24,2018-06-01 17:07:11,2027-01-25 15:39:12
3742,3832,debito,activa,16625.46,2021-03-08 17:05:15,2030-08-27 12:33:57
3743,2100,debito,activa,6641.18,2022-11-17 07:01:55,2027-07-01 18:41:46
3744,4584,credito,activa,6208.67,2022-01-09 07:21:06,2030-06-28 03:31:30
3745,3603,debito,activa,13861.78,2019-10-31 15:09:56,2030-06-17 02:52:29
3746,3468,credito,activa,18635.5,2021-09-19 13:01:41,2030-10-10 01:59:06
3747,651,credito,activa,5829.9,2020-05-03 17:35:07,2026-06-01 20:31:29
3748,1635,debito,activa,18301.39,2023-11-11 05:22:09,2029-03-01 03:44:58
3749,4815,credito,activa,12237.77,2019-07-31 23:48:00,2026-06-12 07:19:05
3750,1168,credito,activa,15020.82,2020-05-10 03:42:59,2025-04-06 09:32:16
3751,4077,debito,activa,9357.95,2022-04-08 07:15:15,2026-08-19 08:49:50
3752,199,credito,activa,16330.29,2023-09-18 02:10:07,2029-09-21 14:25:27
3753,1356,credito,activa,19439.36,2018-05-23 02:47:03,2029-08-02 06:59:42
3754,3506,credito,activa,4240.94,2023-02-22 11:55:35,2028-03-25 02:05:26
3755,803,credito,activa,8325.63,2021-05-23 15:02:13,2030-10-30 11:29:27
3756,701,debito,activa,17386.68,2019-07-18 03:45:21,2026-06-12 06:56:19
3757,503,credito,activa,4356.78,2023-10-09 02:52:21,2025-08-15 02:34:08
3758,4565,credito,activa,8846.31,2020-06-04 04:36:58,2029-01-14 22:38:39
3759,2414,credito,activa,4156.19,2020-04-27 04:27:00,2028-01-04 16:34:41
3760,4720,debito,activa,13319.0,2018-01-16 16:38:01,2025-02-09 04:41:11
3761,2968,debito,activa,5528.06,2021-06-19 01:44:58,2030-07-29 04:25:32
3762,2871,credito,activa,8235.24,2019-10-06 13:12:19,2029-08-14 17:42:23
3763,4759,credito,activa,10331.54,2018-02-28 03:47:09,2025-07-08 19:57:07
3764,4847,credito,activa,6645.45,2021-07-11 06:17:57,2025-07-29 00:07:48
3765,3468,credito,activa,13918.12,2023-08-04 21:20:14,2030-03-01 01:51:09
3766,1419,debito,activa,3113.74,2019-02-08 04:07:29,2028-04-17 10:39:56
3767,1099,credito,activa,17716.21,2020-05-03 16:14:11,2027-02-07 05:01:46
3768,3170,debito,activa,10145.47,2020-04-09 16:56:08,2025-05-10 13:34:03
3769,383,debito,activa,11883.47,2021-12-07 18:07:00,2027-03-04 00:57:08
3770,3941,debito,activa,12820.46,2023-02-05 06:36:05,2027-10-20 00:23:15
3771,1394,credito,bloqueada,2133.96,2023-05-27 10:20:38,2030-05-28 22:30:24
3772,3328,credito,activa,15382.82,2020-09-15 11:41:03,2026-08-27 20:40:31
3773,1653,debito,bloqueada,18972.9,2018-10-29 19:51:27,2025-04-14 03:34:54
3774,4272,debito,activa,10878.25,2019-11-19 15:05:25,2028-04-16 03:57:17
3775,4324,credito,activa,8426.51,2019-11-30 12:09:00,2030-03-07 17:26:30
3776,2395,debito,bloqueada,15911.12,2018-02-26 03:36:53,2026-12-15 04:04:16
3777,2039,debito,activa,14686.71,2020-10-05 12:35:20,2027-10-07 17:44:05
3778,1986,debito,activa,13368.54,2019-11-18 19:15:29,2029-08-22 05:54:25
3779,1263,credito,activa,19341.68,2018-07-17 23:29:26,2029-04-12 21:28:45
3780,1712,credito,activa,12053.71,2023-03-15 12:15:54,2026-03-26 23:02:06
3781,350,debito,activa,5719.14,2020-06-13 06:15:28,2027-04-09 19:27:53
3782,4027,debito,activa,1470.55,2023-03-09 01:54:19,2030-04-24 02:25:40
3783,441,debito,bloqueada,9615.78,2021-12-02 04:07:02,2026-12-14 20:04:54
3784,2809,debito,activa,13394.15,2023-01-01 14:03:26,2027-10-26 10:56:38
3785,2563,debito,activa,4270.64,2021-07-31 06:29:46,2026-12-15 02:07:52
3786,3153,credito,activa,1489.51,2023-05-27 04:04:48,2027-08-08 09:58:16
3787,1385,credito,activa,18272.7,2023-01-24 07:37:20,2025-02-06 17:00:46
3788,288,credito,activa,6737.0,2020-10-18 09:31:37,2025-04-22 02:45:03
3789,2056,credito,bloqueada,9854.94,2022-08-10 06:01:44,2030-12-15 20:07:50
3790,998,debito,activa,2730.35,2021-04-23 16:53:18,2030-05-25 21:59:43
3791,2334,debito,activa,8250.65,2022-01-17 15:31:16,2025-11-19 14:38:43
3792,1423,credito,activa,9051.69,2022-09-29 13:55:44,2029-05-19 02:58:44
3793,74,debito,activa,18152.15,2018-02-09 01:04:48,2025-08-03 18:13:38
3794,1463,credito,activa,17443.69,2020-12-01 12:15:33,2028-05-16 09:10:46
3795,3195,debito,activa,4591.04,2020-11-24 04:40:36,2028-09-30 17:09:42
3796,2206,credito,activa,11565.18,2020-09-20 02:17:42,2029-01-13 04:43:31
3797,430,debito,activa,14893.71,2020-12-12 02:56:38,2029-04-19 11:11:50
3798,1472,debito,activa,6545.16,2021-10-12 15:36:11,2027-06-10 10:52:20
3799,3482,credito,activa,8494.23,2019-04-17 13:26:05,2029-05-17 12:40:47
3800,3181,debito,activa,19712.74,2021-12-06 05:18:20,2025-07-28 00:57:50
3801,4942,debito,activa,15434.91,2022-03-31 06:14:47,2028-08-13 09:09:08
3802,1731,credito,activa,9306.42,2019-10-17 10:15:45,2027-12-09 22:26:41
3803,36,debito,activa,11147.55,2022-07-12 14:43:04,2026-06-20 03:53:20
3804,1021,credito,activa,12889.86,2023-12-08 18:10:26,2027-05-17 08:52:18
3805,1998,debito,activa,10477.97,2019-06-13 05:07:07,2027-03-01 11:15:48
3806,2761,credito,activa,8820.78,2023-09-22 21:28:10,2027-03-02 08:56:21
3807,3118,debito,activa,7827.64,2021-04-26 21:04:30,2030-09-13 16:45:16
3808,2536,debito,activa,4210.65,2020-03-05 09:49:19,2028-01-22 19:36:46
3809,4715,debito,activa,19498.8,2021-06-05 21:15:07,2027-03-24 22:14:39
3810,4266,credito,activa,2736.84,2018-04-11 05:57:54,2027-03-25 15:45:09
3811,146,debito,activa,12419.43,2023-08-15 17:15:01,2028-08-21 04:31:21
3812,4964,debito,activa,19232.45,2022-11-11 00:12:23,2025-06-16 04:17:41
3813,4516,credito,activa,8123.7,2018-09-02 05:28:32,2029-07-11 01:10:57
3814,4669,debito,activa,5796.01,2023-05-16 15:24:29,2026-10-16 06:34:13
3815,1027,credito,activa,19154.94,2022-02-20 14:56:29,2029-07-21 10:28:20
3816,3666,credito,activa,16233.05,2022-10-10 23:28:48,2028-01-29 13:13:06
3817,1287,debito,activa,13445.48,2020-12-08 19:22:26,2030-11-09 21:21:42
3818,2847,debito,activa,12627.78,2018-09-16 03:47:19,2025-07-24 22:08:21
3819,321,debito,bloqueada,7842.4,2019-10-07 20:08:20,2029-01-16 02:52:34
3820,4096,credito,activa,13185.07,2022-07-04 09:13:23,2030-02-16 17:35:43
3821,2294,debito,activa,14775.48,2021-02-21 00:54:37,2030-04-09 20:19:52
3822,1613,debito,activa,1602.89,2020-08-02 14:19:24,2026-11-07 13:42:08
3823,477,debito,activa,3236.11,2020-06-25 15:54:10,2028-10-31 03:31:10
3824,3165,debito,activa,6987.1,2020-09-06 17:18:43,2030-12-30 01:03:14
3825,1827,debito,activa,7139.44,2021-11-03 18:13:08,2029-09-13 11:13:42
3826,783,debito,activa,18109.8,2023-09-27 14:28:03,2025-11-29 21:55:01
3827,4629,debito,activa,14005.6,2021-12-23 02:23:13,2025-02-18 08:57:10
3828,1948,debito,activa,8096.59,2018-04-02 20:29:39,2030-06-17 23:06:21
3829,3332,debito,activa,16374.84,2019-04-30 08:47:00,2030-11-03 01:47:36
3830,4675,debito,activa,7140.7,2023-04-26 09:08:23,2030-07-16 07:26:17
3831,1594,debito,activa,19824.37,2022-12-23 08:03:20,2030-09-12 02:53:18
3832,1748,debito,activa,15850.78,2019-06-03 00:36:38,2027-09-23 18:06:21
3833,2034,credito,activa,16359.41,2023-04-24 12:34:57,2027-01-19 12:33:47
3834,257,debito,activa,5958.48,2020-12-28 11:09:47,2030-06-23 17:58:36
3835,2992,credito,activa,3755.64,2022-10-22 01:25:58,2030-01-25 22:49:07
3836,1418,debito,activa,8401.24,2021-09-02 17:16:05,2026-01-19 04:21:48
3837,4978,credito,activa,7350.48,2021-07-14 13:56:47,2026-04-02 23:20:42
3838,4115,debito,activa,15626.81,2018-03-14 17:27:09,2029-07-26 06:05:53
3839,110,credito,activa,4311.47,2020-06-01 00:11:59,2028-11-19 06:36:33
3840,2553,credito,activa,11021.86,2022-09-25 19:08:07,2029-04-10 17:07:38
3841,1058,debito,activa,12935.67,2022-03-05 17:29:05,2029-05-12 06:11:53
3842,4351,debito,activa,8318.14,2019-12-31 05:53:05,2030-08-16 20:59:15
3843,4734,credito,activa,4811.54,2021-03-11 23:13:40,2027-03-05 16:14:15
3844,2043,credito,activa,18017.67,2022-07-29 05:49:04,2029-08-02 04:48:41
3845,2182,debito,activa,3637.96,2019-02-14 04:04:08,2028-04-14 05:59:24
3846,4493,debito,activa,6772.28,2021-03-21 17:41:59,2030-04-17 19:03:24
3847,3559,debito,activa,15374.78,2023-03-02 06:16:41,2029-10-31 09:35:02
3848,1622,debito,bloqueada,12500.92,2019-01-19 16:22:51,2029-12-05 18:13:36
3849,3659,debito,activa,14882.27,2018-10-29 07:20:22,2028-08-15 05:54:50
3850,2695,debito,activa,16366.57,2021-05-14 13:14:11,2029-12-27 15:37:25
3851,3885,debito,activa,18012.46,2019-11-10 06:01:44,2029-06-28 11:42:03
3852,4781,debito,activa,6786.74,2019-10-19 12:03:19,2029-05-18 11:20:19
3853,3285,credito,activa,10011.8,2018-12-10 17:22:37,2026-04-27 13:54:08
3854,2167,credito,activa,14077.89,2022-11-09 05:49:59,2030-11-16 14:51:43
3855,3887,debito,activa,16100.17,2020-06-17 23:25:24,2030-02-04 13:31:28
3856,4398,credito,activa,11978.52,2019-07-09 23:03:15,2025-07-09 06:35:21
3857,4323,debito,bloqueada,10761.22,2019-05-10 08:39:43,2027-08-09 22:36:34
3858,4452,debito,activa,14143.51,2021-05-31 05:24:52,2027-09-05 02:58:29
3859,4797,credito,activa,8258.55,2022-09-06 00:13:06,2029-02-04 03:55:09
3860,3393,credito,activa,17980.38,2021-06-23 05:10:28,2029-12-04 04:36:16
3861,2271,credito,bloqueada,5032.16,2020-12-29 16:51:28,2030-12-25 09:15:48
3862,3712,debito,activa,17796.08,2019-11-08 12:48:38,2026-02-17 17:38:01
3863,1587,debito,activa,13228.72,2021-07-23 05:45:37,2029-01-29 06:16:35
3864,1215,credito,activa,12412.51,2023-02-05 19:12:35,2025-11-22 03:34:39
3865,1646,debito,activa,9929.14,2020-05-16 10:46:45,2027-05-03 00:52:47
3866,1351,debito,activa,3940.17,2020-09-19 08:27:02,2028-10-28 06:44:48
3867,3199,debito,activa,17433.75,2021-02-02 08:16:00,2030-10-17 20:48:39
3868,365,debito,activa,1998.15,2023-05-13 04:45:35,2026-03-04 07:00:07
3869,3940,debito,activa,6129.35,2018-11-25 04:59:53,2027-02-28 12:11:11
3870,4615,debito,activa,3084.43,2023-08-26 16:55:10,2028-03-16 19:23:18
3871,3200,debito,activa,3029.87,2023-11-04 22:47:29,2026-12-24 12:16:26
3872,1627,debito,activa,8418.03,2023-05-22 01:02:28,2025-04-24 04:21:24
3873,3202,debito,activa,4048.09,2023-05-31 15:26:21,2025-10-06 04:42:51
3874,1646,debito,activa,12046.33,2020-09-14 07:01:43,2030-02-02 14:19:10
3875,982,credito,activa,12916.02,2022-04-10 14:33:03,2029-08-07 02:39:02
3876,2396,debito,activa,17759.78,2022-07-23 03:14:50,2028-03-30 18:39:36
3877,2037,credito,bloqueada,6693.69,2022-07-13 10:42:15,2027-02-24 21:41:56
3878,3553,debito,activa,6874.39,2021-05-03 10:33:56,2026-06-28 19:08:56
3879,922,debito,activa,5681.01,2019-12-01 08:36:48,2027-04-13 00:35:12
3880,3747,debito,activa,15854.4,2021-06-09 01:53:08,2026-02-15 17:38:00
3881,3659,debito,activa,9133.14,2022-03-18 09:26:19,2026-09-25 23:35:21
3882,3783,debito,activa,11496.02,2021-12-12 07:55:51,2029-09-26 18:04:11
3883,3996,debito,activa,8117.73,2020-06-08 10:50:21,2030-07-09 10:23:24
3884,4457,credito,activa,3979.45,2021-10-28 09:51:46,2026-12-05 08:25:34
3885,4278,debito,activa,2948.06,2019-05-03 16:22:02,2030-01-15 12:00:57
3886,1475,credito,activa,17497.2,2019-07-06 20:48:04,2028-10-28 15:25:14
3887,4659,credito,activa,6044.15,2021-05-27 22:12:55,2026-05-21 14:19:44
3888,4410,debito,activa,18890.78,2020-06-15 01:14:42,2029-06-09 03:08:01
3889,2069,credito,activa,18998.58,2018-01-11 08:51:11,2027-01-02 13:36:16
3890,3768,credito,activa,10099.51,2022-07-13 22:26:01,2027-01-11 06:29:14
3891,2853,credito,activa,19213.18,2020-11-03 20:56:05,2029-10-31 18:07:55
3892,403,debito,bloqueada,1541.26,2021-12-12 15:56:59,2025-11-17 15:23:57
3893,1148,credito,activa,2741.36,2023-08-01 17:07:06,2026-04-14 23:29:20
3894,613,credito,activa,5622.88,2019-06-20 05:25:55,2025-12-17 05:43:44
3895,1877,credito,activa,4974.67,2023-10-25 02:24:04,2030-07-01 06:34:17
3896,1614,debito,activa,5800.12,2018-11-02 11:30:03,2030-08-12 02:11:39
3897,3018,credito,activa,9593.59,2021-04-06 00:54:11,2029-09-04 21:01:20
3898,4789,credito,activa,2195.51,2022-12-08 11:42:10,2029-04-03 08:24:14
3899,1735,credito,activa,11552.38,2023-07-23 02:58:55,2025-04-04 11:11:35
3900,3549,debito,activa,6879.63,2021-07-22 23:47:16,2028-05-02 13:58:15
3901,2920,credito,activa,2359.4,2021-07-23 12:26:25,2026-05-04 03:26:41
3902,4936,debito,activa,15310.98,2021-06-28 17:43:24,2029-10-27 07:21:35
3903,2151,debito,activa,13415.17,2019-08-10 19:32:14,2026-10-15 17:27:52
3904,2381,credito,activa,16075.17,2023-06-01 06:40:55,2026-06-20 15:15:37
3905,1811,credito,bloqueada,18845.45,2018-04-01 05:27:12,2029-05-26 12:21:41
3906,3202,credito,activa,12129.54,2023-04-07 18:44:13,2029-05-19 01:36:57
3907,753,debito,activa,15947.6,2019-11-28 13:00:46,2025-06-03 09:44:56
3908,2473,debito,activa,4784.47,2019-03-07 12:40:48,2029-12-02 00:19:35
3909,1342,credito,activa,8796.97,2023-03-10 06:58:45,2029-09-27 16:20:55
3910,505,debito,activa,11071.35,2023-04-11 00:36:26,2026-10-21 22:39:38
3911,3483,credito,activa,11283.06,2022-04-13 21:20:07,2026-06-06 06:49:32
3912,1970,debito,activa,14648.41,2018-09-08 02:56:54,2026-03-29 16:36:11
3913,4050,debito,activa,16122.88,2023-02-06 19:02:34,2026-01-12 07:51:10
3914,4148,debito,activa,13670.21,2022-11-08 17:52:44,2025-05-20 03:11:43
3915,3638,debito,activa,1897.66,2021-06-24 00:29:34,2025-12-30 10:08:15
3916,2423,debito,activa,7673.12,2018-03-12 22:35:53,2025-02-16 07:14:09
3917,4485,debito,activa,11876.34,2020-10-06 19:16:15,2026-07-30 03:07:14
3918,674,debito,activa,10649.52,2023-03-10 14:54:58,2026-12-16 15:29:34
3919,593,credito,activa,1851.14,2020-02-16 12:56:01,2026-06-30 23:18:53
3920,2780,credito,activa,19632.09,2019-06-02 04:04:22,2025-01-07 13:31:36
3921,3669,debito,bloqueada,19166.01,2022-11-04 18:32:34,2025-02-20 13:44:05
3922,2553,credito,activa,15701.47,2023-04-28 08:17:49,2025-07-15 19:54:50
3923,4179,debito,activa,2051.71,2022-01-06 04:25:26,2030-11-19 22:16:40
3924,3139,debito,bloqueada,9173.95,2023-10-28 05:48:31,2029-06-10 20:44:54
